,choice_set,choice
81091,"('B', 'E')",E
81092,"('J', 'N')",J
81093,"('A', 'N')",N
81094,"('B', 'J', 'O')",J
81095,"('E', 'P')",E
81096,"('C', 'I', 'L')",C
81097,"('J', 'Q')",J
81098,"('F', 'M', 'P')",F
81099,"('A', 'G', 'I', 'P')",I
81100,"('C', 'F', 'K', 'L')",K
81101,"('C', 'I', 'M', 'O')",O
81102,"('G', 'L', 'M', 'Q')",M
81103,"('O', 'P')",P
81104,"('A', 'D', 'G')",G
81105,"('B', 'C', 'H', 'M')",C
81106,"('B', 'J')",J
81107,"('F', 'K', 'L')",F
81108,"('J', 'O', 'P')",J
81109,"('D', 'N', 'P')",N
81110,"('A', 'H', 'K')",H
81111,"('A', 'D', 'G', 'N')",A
81112,"('E', 'H', 'J', 'Q')",E
81113,"('E', 'F', 'K', 'P')",E
81114,"('E', 'F', 'G')",E
81115,"('C', 'E', 'J', 'M')",C
81116,"('L', 'P')",L
81117,"('A', 'J', 'O')",O
81118,"('J', 'O')",O
81119,"('B', 'L')",L
81120,"('I', 'Q')",I
81121,"('E', 'J', 'P', 'Q')",J
81122,"('E', 'H', 'L', 'Q')",E
81123,"('E', 'I', 'O', 'Q')",E
81124,"('B', 'D', 'G', 'H')",B
81125,"('L', 'M')",M
81126,"('I', 'O')",I
81127,"('B', 'K', 'N')",K
81128,"('F', 'G', 'N', 'P')",G
81129,"('D', 'H', 'J', 'L')",D
81130,"('K', 'L')",L
81131,"('C', 'J')",J
81132,"('M', 'P')",M
81133,"('C', 'K', 'M', 'P')",C
81134,"('C', 'J', 'K', 'N')",K
81135,"('I', 'O')",I
81136,"('A', 'H', 'I', 'M')",A
81137,"('B', 'Q')",B
81138,"('F', 'K')",F
81139,"('H', 'I', 'N', 'P')",N
81140,"('A', 'G')",G
81141,"('B', 'F', 'H', 'O')",O
81142,"('J', 'N')",N
81143,"('J', 'M')",M
81144,"('E', 'L', 'N')",L
81145,"('A', 'I')",A
81146,"('G', 'M', 'Q')",M
81147,"('D', 'J')",D
81148,"('C', 'D', 'F', 'K')",K
81149,"('I', 'J', 'O', 'Q')",J
81150,"('C', 'P')",C
81151,"('G', 'N')",G
81152,"('E', 'I', 'N')",E
81153,"('G', 'M', 'O', 'P')",G
81154,"('B', 'E', 'J', 'K')",B
81155,"('C', 'J', 'P')",C
81156,"('A', 'F', 'N')",N
81157,"('B', 'Q')",B
81158,"('A', 'D', 'M', 'Q')",M
81159,"('C', 'G', 'I', 'L')",L
81160,"('F', 'I', 'K', 'Q')",K
81161,"('F', 'G')",G
81162,"('H', 'Q')",H
81163,"('E', 'N', 'P')",E
81164,"('D', 'H', 'L', 'Q')",L
81165,"('D', 'G')",D
81166,"('K', 'M', 'O')",M
81167,"('D', 'F', 'Q')",F
81168,"('H', 'M')",H
81169,"('C', 'F', 'H', 'K')",F
81170,"('C', 'M')",C
81171,"('D', 'O')",O
81172,"('C', 'L', 'M', 'P')",L
81173,"('A', 'D', 'F', 'J')",A
81174,"('B', 'H', 'J')",J
81175,"('J', 'O')",J
81176,"('F', 'N')",F
81177,"('L', 'M')",M
81178,"('A', 'H', 'L')",L
81179,"('C', 'J')",J
81180,"('C', 'E', 'I', 'M')",C
81181,"('H', 'N')",N
81182,"('E', 'G', 'I', 'J')",J
81183,"('A', 'D', 'E', 'H')",H
81184,"('G', 'J', 'K')",K
81185,"('C', 'D', 'I', 'N')",D
81186,"('G', 'N', 'O')",O
81187,"('D', 'I', 'K', 'N')",K
81188,"('G', 'K', 'M', 'O')",K
81189,"('A', 'C', 'N')",N
81190,"('A', 'I', 'J', 'L')",I
81191,"('E', 'N')",E
81192,"('A', 'J', 'P')",P
81193,"('F', 'J', 'O', 'Q')",O
81194,"('A', 'O')",A
81195,"('F', 'I', 'K', 'N')",F
81196,"('E', 'P')",E
81197,"('A', 'D', 'E', 'H')",E
81198,"('H', 'J', 'M')",H
81199,"('O', 'Q')",O
81200,"('E', 'F')",F
81201,"('D', 'G', 'H', 'L')",L
81202,"('A', 'L')",L
81203,"('B', 'H', 'L', 'M')",H
81204,"('C', 'D', 'J', 'K')",C
81205,"('B', 'Q')",B
81206,"('B', 'C', 'E', 'G')",E
81207,"('D', 'I', 'K', 'N')",D
81208,"('K', 'P')",K
81209,"('A', 'F')",A
81210,"('A', 'C', 'D')",A
81211,"('B', 'I', 'K', 'N')",N
81212,"('B', 'C', 'I', 'K')",B
81213,"('B', 'G', 'H', 'I')",B
81214,"('B', 'K', 'L')",B
81215,"('A', 'C', 'Q')",A
81216,"('G', 'H', 'I', 'M')",M
81217,"('C', 'D', 'J')",D
81218,"('E', 'F', 'K', 'O')",K
81219,"('E', 'F', 'M')",M
81220,"('C', 'F', 'I')",F
81221,"('F', 'J', 'L', 'Q')",L
81222,"('H', 'J')",J
81223,"('C', 'D')",C
81224,"('G', 'P')",P
81225,"('C', 'L', 'M', 'O')",O
81226,"('B', 'G', 'J')",B
81227,"('D', 'L')",L
81228,"('B', 'E', 'M', 'N')",E
81229,"('A', 'C')",A
81230,"('C', 'M', 'Q')",M
81231,"('B', 'G', 'J', 'N')",B
81232,"('H', 'Q')",Q
81233,"('F', 'O', 'P')",F
81234,"('A', 'M', 'N', 'O')",A
81235,"('I', 'Q')",I
81236,"('B', 'E', 'N', 'P')",E
81237,"('C', 'K', 'O')",C
81238,"('B', 'Q')",Q
81239,"('J', 'K', 'M', 'Q')",M
81240,"('A', 'Q')",A
81241,"('C', 'M')",C
81242,"('D', 'Q')",D
81243,"('B', 'G', 'N', 'O')",N
81244,"('G', 'L', 'P')",G
81245,"('K', 'N')",K
81246,"('B', 'C', 'F')",C
81247,"('E', 'K', 'L')",L
81248,"('C', 'N', 'Q')",C
81249,"('C', 'M', 'Q')",C
81250,"('G', 'L')",G
81251,"('G', 'K', 'N', 'O')",O
81252,"('A', 'N')",N
81253,"('H', 'I', 'J', 'O')",J
81254,"('L', 'P')",L
81255,"('B', 'G', 'P')",B
81256,"('A', 'B', 'O')",O
81257,"('B', 'Q')",B
81258,"('A', 'K', 'L')",A
81259,"('H', 'K', 'P', 'Q')",P
81260,"('C', 'D', 'F')",F
81261,"('B', 'C', 'H', 'M')",H
81262,"('G', 'J')",G
81263,"('C', 'I', 'O')",C
81264,"('A', 'B')",B
81265,"('B', 'C', 'H')",B
81266,"('K', 'M', 'N')",K
81267,"('H', 'N')",N
81268,"('A', 'F')",A
81269,"('C', 'O')",O
81270,"('F', 'I', 'J', 'N')",J
81271,"('K', 'L')",K
81272,"('H', 'O')",H
81273,"('B', 'H', 'I', 'M')",I
81274,"('D', 'E', 'K')",E
81275,"('H', 'P')",P
81276,"('L', 'O')",O
81277,"('G', 'H', 'Q')",G
81278,"('C', 'D', 'E', 'L')",E
81279,"('E', 'H', 'I', 'P')",I
81280,"('A', 'B', 'C', 'O')",O
81281,"('B', 'J', 'N')",B
81282,"('C', 'I', 'K')",C
81283,"('B', 'K')",K
81284,"('F', 'I', 'J')",I
81285,"('D', 'E', 'J', 'L')",J
81286,"('H', 'O')",O
81287,"('K', 'N', 'O')",O
81288,"('C', 'G', 'H', 'Q')",Q
81289,"('A', 'G', 'O', 'P')",G
81290,"('A', 'C', 'D', 'M')",D
81291,"('C', 'H', 'J')",C
81292,"('D', 'J', 'M')",J
81293,"('A', 'C', 'G', 'I')",A
81294,"('J', 'L', 'Q')",J
81295,"('E', 'F', 'L', 'N')",E
81296,"('A', 'D', 'H')",D
81297,"('J', 'O')",J
81298,"('A', 'D', 'G', 'Q')",D
81299,"('G', 'H')",G
81300,"('A', 'M')",M
81301,"('J', 'M')",M
81302,"('B', 'L', 'N', 'P')",L
81303,"('E', 'J', 'Q')",E
81304,"('K', 'M')",M
81305,"('D', 'O', 'Q')",D
81306,"('K', 'O', 'P')",P
81307,"('D', 'F', 'M', 'P')",F
81308,"('G', 'H')",H
81309,"('A', 'H', 'M', 'N')",M
81310,"('C', 'P')",C
81311,"('F', 'P')",F
81312,"('F', 'M', 'P')",F
81313,"('J', 'K')",K
81314,"('C', 'H', 'L', 'O')",C
81315,"('B', 'D', 'E', 'P')",D
81316,"('C', 'E', 'K', 'L')",E
81317,"('C', 'O')",C
81318,"('A', 'N')",A
81319,"('B', 'E', 'H', 'I')",B
81320,"('B', 'J', 'N')",N
81321,"('B', 'D', 'I', 'L')",D
81322,"('A', 'D', 'O')",D
81323,"('G', 'J', 'M', 'Q')",M
81324,"('B', 'D', 'O')",D
81325,"('F', 'H', 'K')",F
81326,"('I', 'M', 'O')",M
81327,"('K', 'O')",O
81328,"('B', 'C', 'O')",C
81329,"('C', 'F', 'H', 'P')",C
81330,"('G', 'H', 'K', 'M')",G
81331,"('K', 'N', 'Q')",N
81332,"('F', 'H', 'K', 'O')",F
81333,"('B', 'I', 'K')",K
81334,"('B', 'E', 'G', 'I')",E
81335,"('I', 'Q')",Q
81336,"('B', 'L')",L
81337,"('G', 'Q')",Q
81338,"('D', 'J', 'L')",D
81339,"('D', 'O')",O
81340,"('D', 'Q')",D
81341,"('C', 'H', 'N')",C
81342,"('D', 'I', 'M')",D
81343,"('A', 'F', 'J', 'N')",F
81344,"('I', 'K', 'Q')",I
81345,"('G', 'N', 'P')",N
81346,"('F', 'N')",N
81347,"('B', 'F', 'O', 'P')",B
81348,"('G', 'H', 'M', 'Q')",H
81349,"('F', 'Q')",F
81350,"('J', 'L', 'O')",J
81351,"('A', 'F', 'G')",F
81352,"('J', 'M', 'N')",N
81353,"('B', 'E', 'G', 'P')",E
81354,"('B', 'L', 'N')",B
81355,"('A', 'P')",P
81356,"('B', 'F', 'J')",B
81357,"('D', 'K', 'P', 'Q')",K
81358,"('H', 'I', 'M', 'O')",M
81359,"('C', 'O')",C
81360,"('I', 'P')",I
81361,"('G', 'L', 'Q')",L
81362,"('E', 'H', 'O', 'Q')",H
81363,"('D', 'G')",D
81364,"('L', 'O', 'P')",L
81365,"('M', 'N', 'O', 'Q')",Q
81366,"('D', 'E')",E
81367,"('B', 'C', 'O', 'Q')",C
81368,"('A', 'E', 'L')",A
81369,"('E', 'O', 'Q')",E
81370,"('E', 'I', 'M', 'Q')",M
81371,"('L', 'O')",L
81372,"('D', 'H', 'N')",N
81373,"('B', 'D', 'E', 'G')",B
81374,"('L', 'M', 'N')",M
81375,"('B', 'D', 'J')",D
81376,"('D', 'F', 'L')",F
81377,"('N', 'P')",N
81378,"('D', 'G')",D
81379,"('H', 'J', 'K', 'N')",N
81380,"('A', 'B', 'F', 'O')",A
81381,"('G', 'I', 'K', 'O')",G
81382,"('J', 'M', 'N', 'O')",O
81383,"('A', 'B', 'C', 'E')",A
81384,"('I', 'M')",I
81385,"('C', 'E', 'I', 'J')",C
81386,"('I', 'K')",K
81387,"('F', 'G', 'K', 'M')",G
81388,"('K', 'P')",K
81389,"('A', 'B', 'F')",A
81390,"('G', 'I', 'L', 'N')",L
81391,"('B', 'E', 'F', 'H')",E
81392,"('A', 'P')",P
81393,"('D', 'Q')",D
81394,"('F', 'O')",O
81395,"('E', 'J', 'O')",O
81396,"('E', 'J')",E
81397,"('B', 'D')",D
81398,"('B', 'D', 'F')",D
81399,"('A', 'M')",M
81400,"('B', 'C', 'L', 'O')",B
81401,"('M', 'P')",P
81402,"('J', 'M')",M
81403,"('B', 'F', 'H', 'I')",F
81404,"('B', 'H', 'J', 'L')",J
81405,"('D', 'F', 'I')",F
81406,"('C', 'F', 'L', 'Q')",L
81407,"('A', 'B', 'E', 'G')",E
81408,"('F', 'H', 'L', 'P')",P
81409,"('D', 'K')",D
81410,"('F', 'M', 'N', 'P')",F
81411,"('A', 'G', 'M')",M
81412,"('M', 'O', 'P')",O
81413,"('J', 'K', 'N')",N
81414,"('E', 'G', 'M')",E
81415,"('A', 'E', 'F', 'K')",A
81416,"('D', 'E', 'L')",L
81417,"('B', 'O')",B
81418,"('A', 'J')",J
81419,"('L', 'P')",P
81420,"('C', 'F', 'J')",F
81421,"('K', 'L', 'M')",K
81422,"('H', 'L')",L
81423,"('A', 'J', 'N')",N
81424,"('E', 'I', 'J', 'L')",E
81425,"('G', 'J', 'L', 'N')",N
81426,"('H', 'K', 'P')",H
81427,"('A', 'G', 'O')",O
81428,"('D', 'H', 'P')",D
81429,"('E', 'J', 'L', 'N')",N
81430,"('I', 'K', 'N')",N
81431,"('A', 'D', 'E', 'L')",D
81432,"('I', 'P')",P
81433,"('E', 'K')",E
81434,"('K', 'M', 'Q')",K
81435,"('B', 'F')",F
81436,"('E', 'I')",E
81437,"('D', 'E', 'L', 'M')",E
81438,"('I', 'N', 'Q')",Q
81439,"('C', 'D', 'E', 'M')",M
81440,"('N', 'O', 'Q')",O
81441,"('M', 'O')",O
81442,"('G', 'J', 'O', 'P')",O
81443,"('D', 'F', 'G', 'M')",F
81444,"('B', 'F', 'H')",H
81445,"('F', 'G', 'H')",F
81446,"('E', 'F')",E
81447,"('C', 'N')",N
81448,"('A', 'J', 'P', 'Q')",A
81449,"('F', 'G', 'K', 'Q')",G
81450,"('F', 'G')",G
81451,"('B', 'N')",N
81452,"('G', 'H')",G
81453,"('G', 'J', 'O')",O
81454,"('H', 'J', 'O')",J
81455,"('F', 'I', 'M', 'O')",O
81456,"('B', 'K')",K
81457,"('C', 'E', 'I')",I
81458,"('H', 'N')",N
81459,"('C', 'I', 'J', 'N')",N
81460,"('A', 'B', 'N')",A
81461,"('D', 'G', 'K')",G
81462,"('D', 'E', 'F')",E
81463,"('D', 'H', 'K')",H
81464,"('F', 'N', 'P')",F
81465,"('A', 'F', 'P')",F
81466,"('A', 'B', 'P', 'Q')",A
81467,"('K', 'M')",M
81468,"('D', 'J', 'N', 'P')",N
81469,"('G', 'O')",O
81470,"('K', 'L', 'N')",L
81471,"('G', 'H', 'M')",H
81472,"('A', 'L', 'O')",L
81473,"('F', 'H')",F
81474,"('I', 'P')",P
81475,"('C', 'N')",N
81476,"('C', 'D', 'H')",H
81477,"('B', 'F', 'J')",B
81478,"('C', 'I', 'N')",C
81479,"('D', 'K')",D
81480,"('D', 'H', 'N', 'P')",N
81481,"('A', 'J', 'L')",A
81482,"('C', 'G')",C
81483,"('C', 'H', 'M')",H
81484,"('G', 'M', 'N')",M
81485,"('A', 'C', 'J')",A
81486,"('D', 'N')",N
81487,"('A', 'H', 'N')",N
81488,"('G', 'I')",G
81489,"('A', 'D', 'Q')",D
81490,"('B', 'G', 'P')",B
81491,"('B', 'E', 'J', 'N')",E
81492,"('I', 'M', 'N')",N
81493,"('B', 'L', 'Q')",Q
81494,"('B', 'G')",B
81495,"('F', 'O')",F
81496,"('L', 'N')",N
81497,"('A', 'E', 'G', 'P')",E
81498,"('L', 'Q')",L
81499,"('C', 'Q')",C
81500,"('K', 'N')",N
81501,"('A', 'B', 'H', 'O')",H
81502,"('M', 'N', 'Q')",Q
81503,"('D', 'P', 'Q')",P
81504,"('A', 'L')",A
81505,"('H', 'J', 'M', 'Q')",H
81506,"('E', 'M')",M
81507,"('M', 'N')",N
81508,"('B', 'C', 'D', 'E')",E
81509,"('B', 'M')",B
81510,"('C', 'D', 'J', 'L')",L
81511,"('F', 'I', 'N')",N
81512,"('A', 'H', 'I', 'K')",I
81513,"('A', 'C', 'Q')",A
81514,"('D', 'I')",I
81515,"('E', 'N')",E
81516,"('H', 'N', 'O', 'P')",P
81517,"('F', 'K')",K
81518,"('G', 'H', 'M')",M
81519,"('D', 'E', 'G', 'M')",M
81520,"('A', 'C', 'N', 'O')",N
81521,"('C', 'O', 'P')",C
81522,"('E', 'H', 'M')",H
81523,"('A', 'C', 'D')",D
81524,"('E', 'H', 'L')",E
81525,"('A', 'E', 'K')",K
81526,"('H', 'K', 'M', 'O')",O
81527,"('F', 'G', 'L')",F
81528,"('C', 'E', 'J', 'O')",J
81529,"('F', 'H', 'I')",H
81530,"('E', 'H')",E
81531,"('J', 'M', 'O')",M
81532,"('J', 'L', 'N', 'O')",O
81533,"('O', 'P')",O
81534,"('B', 'G', 'I', 'L')",L
81535,"('B', 'D', 'L', 'O')",D
81536,"('A', 'C', 'P', 'Q')",A
81537,"('K', 'L', 'Q')",L
81538,"('B', 'E', 'K', 'O')",E
81539,"('C', 'E', 'O')",O
81540,"('J', 'O')",O
81541,"('I', 'K', 'Q')",I
81542,"('B', 'J', 'K', 'P')",B
81543,"('G', 'P', 'Q')",G
81544,"('H', 'P')",P
81545,"('A', 'D', 'J')",D
81546,"('B', 'G', 'I')",I
81547,"('A', 'B', 'G', 'H')",G
81548,"('D', 'K', 'L')",K
81549,"('M', 'O', 'P', 'Q')",M
81550,"('A', 'K')",K
81551,"('I', 'K', 'N')",N
81552,"('E', 'P')",E
81553,"('G', 'M', 'P')",M
81554,"('A', 'J', 'M', 'N')",A
81555,"('D', 'G', 'M', 'N')",D
81556,"('A', 'E', 'J', 'M')",E
81557,"('E', 'H', 'I', 'J')",E
81558,"('E', 'L')",E
81559,"('B', 'E', 'J', 'N')",J
81560,"('C', 'D', 'F')",F
81561,"('C', 'H', 'P')",C
81562,"('A', 'B', 'E', 'F')",B
81563,"('A', 'K')",A
81564,"('C', 'J', 'L', 'M')",M
81565,"('D', 'K')",K
81566,"('L', 'Q')",Q
81567,"('A', 'E', 'G', 'P')",E
81568,"('A', 'D', 'G')",A
81569,"('D', 'K', 'L', 'N')",K
81570,"('C', 'E', 'F', 'K')",F
81571,"('B', 'C', 'L')",L
81572,"('G', 'I', 'J')",G
81573,"('G', 'J', 'K', 'M')",M
81574,"('L', 'M', 'O')",M
81575,"('A', 'H', 'M', 'O')",O
81576,"('C', 'H', 'M')",C
81577,"('J', 'M')",M
81578,"('E', 'K', 'P')",E
81579,"('F', 'I', 'O')",O
81580,"('E', 'I', 'K', 'O')",E
81581,"('B', 'I', 'P')",B
81582,"('C', 'F', 'I', 'J')",I
81583,"('G', 'N')",N
81584,"('A', 'C', 'E', 'G')",E
81585,"('C', 'G', 'P')",G
81586,"('D', 'E', 'P')",E
81587,"('B', 'C', 'D', 'L')",B
81588,"('E', 'M')",M
81589,"('C', 'L', 'M', 'P')",M
81590,"('C', 'J', 'Q')",C
81591,"('E', 'P')",E
81592,"('G', 'N')",G
81593,"('K', 'L')",K
81594,"('A', 'E', 'J', 'N')",E
81595,"('D', 'H')",D
81596,"('B', 'D', 'M')",B
81597,"('E', 'F')",E
81598,"('K', 'L', 'M', 'P')",K
81599,"('G', 'J', 'M', 'Q')",G
81600,"('I', 'J', 'L', 'O')",I
81601,"('M', 'O')",O
81602,"('H', 'Q')",Q
81603,"('A', 'N')",N
81604,"('K', 'M')",M
81605,"('D', 'O')",D
81606,"('B', 'D', 'E', 'Q')",D
81607,"('G', 'H', 'Q')",G
81608,"('D', 'M', 'O')",O
81609,"('K', 'Q')",K
81610,"('I', 'K', 'M')",K
81611,"('B', 'C', 'L', 'O')",O
81612,"('G', 'L', 'M')",L
81613,"('E', 'N')",E
81614,"('C', 'D', 'M', 'N')",D
81615,"('C', 'D', 'I', 'J')",D
81616,"('E', 'G', 'I', 'L')",E
81617,"('A', 'B', 'H', 'L')",L
81618,"('D', 'O')",D
81619,"('F', 'P')",F
81620,"('A', 'M', 'Q')",A
81621,"('G', 'J')",J
81622,"('C', 'E', 'K')",E
81623,"('A', 'J')",J
81624,"('G', 'I', 'M')",I
81625,"('I', 'Q')",I
81626,"('F', 'G')",G
81627,"('G', 'J', 'L', 'Q')",J
81628,"('D', 'G', 'I')",G
81629,"('E', 'H', 'P')",E
81630,"('J', 'N')",N
81631,"('D', 'P')",D
81632,"('A', 'D', 'G', 'I')",I
81633,"('I', 'L', 'N')",I
81634,"('F', 'I', 'Q')",Q
81635,"('D', 'G', 'J')",J
81636,"('C', 'D', 'E', 'O')",O
81637,"('C', 'F', 'K', 'P')",F
81638,"('E', 'N')",E
81639,"('J', 'K', 'P')",K
81640,"('A', 'F', 'G', 'L')",F
81641,"('I', 'K')",K
81642,"('F', 'G', 'M', 'P')",P
81643,"('M', 'N', 'P')",N
81644,"('B', 'F')",F
81645,"('B', 'C', 'I', 'P')",C
81646,"('D', 'I', 'N')",N
81647,"('C', 'E', 'K')",E
81648,"('B', 'G', 'L', 'P')",G
81649,"('D', 'G', 'N')",D
81650,"('J', 'K')",K
81651,"('G', 'L')",G
81652,"('H', 'I', 'M')",M
81653,"('A', 'K')",A
81654,"('E', 'F', 'J', 'K')",K
81655,"('B', 'N')",N
81656,"('A', 'D', 'F')",F
81657,"('A', 'D', 'P', 'Q')",P
81658,"('C', 'M')",M
81659,"('L', 'N', 'O')",N
81660,"('D', 'G', 'J', 'N')",D
81661,"('K', 'Q')",Q
81662,"('A', 'J', 'L')",L
81663,"('I', 'O', 'P')",O
81664,"('F', 'K', 'M', 'O')",F
81665,"('L', 'P')",P
81666,"('A', 'D', 'E')",E
81667,"('C', 'F', 'G', 'L')",C
81668,"('D', 'H', 'I', 'P')",D
81669,"('C', 'E', 'K')",K
81670,"('D', 'H', 'I', 'N')",D
81671,"('H', 'L')",H
81672,"('E', 'G')",E
81673,"('D', 'E', 'F', 'N')",N
81674,"('E', 'N')",N
81675,"('A', 'H', 'N')",H
81676,"('A', 'B', 'H')",A
81677,"('E', 'L', 'O')",L
81678,"('A', 'D', 'G')",G
81679,"('F', 'I')",I
81680,"('A', 'N', 'O', 'Q')",N
81681,"('B', 'N', 'O')",B
81682,"('A', 'F')",F
81683,"('C', 'I', 'O')",I
81684,"('F', 'N', 'O')",F
81685,"('A', 'M', 'Q')",A
81686,"('G', 'M')",G
81687,"('A', 'D', 'G', 'K')",D
81688,"('C', 'I', 'O')",I
81689,"('D', 'J', 'M')",J
81690,"('I', 'K', 'M', 'Q')",I
81691,"('K', 'Q')",K
81692,"('F', 'J', 'L')",F
81693,"('B', 'L', 'Q')",B
81694,"('D', 'G')",G
81695,"('D', 'F')",F
81696,"('B', 'E', 'P')",E
81697,"('A', 'D', 'K', 'O')",D
81698,"('C', 'E', 'F', 'I')",E
81699,"('A', 'I')",I
81700,"('A', 'D')",D
81701,"('E', 'G', 'O')",G
81702,"('B', 'C')",B
81703,"('L', 'O')",O
81704,"('F', 'G', 'H', 'I')",G
81705,"('I', 'O')",O
81706,"('M', 'P')",P
81707,"('A', 'N', 'P')",N
81708,"('C', 'G', 'K')",G
81709,"('G', 'J', 'O')",J
81710,"('G', 'J', 'P')",G
81711,"('H', 'K')",K
81712,"('D', 'G', 'I', 'J')",G
81713,"('E', 'H', 'N')",H
81714,"('F', 'G', 'M')",M
81715,"('D', 'P')",D
81716,"('H', 'J')",H
81717,"('A', 'F')",F
81718,"('D', 'E', 'J')",E
81719,"('B', 'C')",B
81720,"('C', 'D', 'H', 'K')",K
81721,"('C', 'H', 'M', 'O')",O
81722,"('H', 'L', 'P')",H
81723,"('A', 'F', 'K', 'N')",N
81724,"('E', 'H', 'O')",E
81725,"('A', 'D')",A
81726,"('B', 'E', 'N', 'Q')",N
81727,"('E', 'Q')",E
81728,"('G', 'M', 'N', 'Q')",N
81729,"('D', 'I', 'J', 'P')",D
81730,"('C', 'E', 'M', 'P')",M
81731,"('B', 'I', 'M')",M
81732,"('J', 'N', 'P')",J
81733,"('C', 'D', 'P')",D
81734,"('E', 'G')",G
81735,"('D', 'F')",F
81736,"('B', 'J')",B
81737,"('L', 'M', 'Q')",M
81738,"('D', 'E', 'H', 'M')",M
81739,"('B', 'J', 'M')",J
81740,"('M', 'N')",M
81741,"('E', 'H', 'N', 'Q')",N
81742,"('F', 'J', 'L', 'N')",N
81743,"('B', 'J', 'N', 'P')",J
81744,"('F', 'L', 'N')",F
81745,"('C', 'O', 'P')",O
81746,"('K', 'M', 'P')",K
81747,"('B', 'O', 'P')",P
81748,"('H', 'O')",O
81749,"('F', 'G')",F
81750,"('D', 'F', 'O')",O
81751,"('H', 'N')",N
81752,"('B', 'G', 'J', 'P')",J
81753,"('E', 'G', 'I', 'K')",E
81754,"('F', 'G', 'N')",N
81755,"('D', 'N', 'Q')",D
81756,"('D', 'M', 'P', 'Q')",D
81757,"('D', 'J', 'M')",M
81758,"('C', 'E', 'P')",C
81759,"('B', 'H')",H
81760,"('A', 'G', 'K')",G
81761,"('D', 'F', 'K')",F
81762,"('D', 'F', 'I', 'L')",F
81763,"('E', 'F', 'I', 'K')",K
81764,"('C', 'I', 'J', 'N')",C
81765,"('J', 'N')",N
81766,"('H', 'J', 'K', 'P')",H
81767,"('D', 'N', 'O')",D
81768,"('A', 'O', 'P', 'Q')",A
81769,"('G', 'H', 'Q')",G
81770,"('L', 'M')",M
81771,"('A', 'C', 'J', 'K')",J
81772,"('F', 'L', 'P')",F
81773,"('B', 'O')",O
81774,"('I', 'L', 'Q')",L
81775,"('B', 'L', 'M', 'P')",B
81776,"('E', 'F', 'H', 'P')",P
81777,"('B', 'H', 'J', 'K')",B
81778,"('C', 'D', 'N')",D
81779,"('A', 'B', 'J')",A
81780,"('B', 'H')",H
81781,"('E', 'G', 'I')",E
81782,"('G', 'K')",G
81783,"('J', 'M', 'Q')",M
81784,"('D', 'N', 'Q')",D
81785,"('B', 'F', 'H', 'Q')",Q
81786,"('E', 'Q')",E
81787,"('A', 'B', 'M')",M
81788,"('D', 'G', 'I', 'L')",D
81789,"('B', 'C', 'D', 'M')",D
81790,"('K', 'M')",M
81791,"('B', 'M', 'P')",M
81792,"('M', 'N')",N
81793,"('E', 'L')",E
81794,"('B', 'L', 'Q')",B
81795,"('A', 'F', 'I')",I
81796,"('B', 'C', 'O')",C
81797,"('A', 'F', 'N', 'O')",N
81798,"('A', 'F', 'I')",F
81799,"('B', 'K', 'M', 'N')",K
81800,"('C', 'F', 'Q')",F
81801,"('C', 'D', 'H', 'I')",I
81802,"('A', 'H', 'M', 'P')",H
81803,"('B', 'H', 'N')",B
81804,"('A', 'F', 'H', 'I')",F
81805,"('C', 'H', 'J', 'N')",H
81806,"('C', 'F', 'L', 'N')",L
81807,"('C', 'F', 'M', 'Q')",F
81808,"('K', 'M', 'N', 'P')",M
81809,"('F', 'Q')",F
81810,"('A', 'G', 'K')",K
81811,"('D', 'O')",D
81812,"('A', 'O', 'P')",O
81813,"('B', 'H', 'I', 'P')",B
81814,"('F', 'G', 'J', 'M')",M
81815,"('H', 'I', 'O', 'Q')",O
81816,"('D', 'G', 'K')",K
81817,"('A', 'E', 'K')",K
81818,"('J', 'L', 'O', 'Q')",L
81819,"('H', 'Q')",H
81820,"('G', 'I', 'M')",I
81821,"('D', 'I', 'O', 'P')",O
81822,"('B', 'D', 'L', 'Q')",D
81823,"('E', 'O')",O
81824,"('J', 'O')",J
81825,"('E', 'L')",E
81826,"('D', 'E', 'F')",D
81827,"('A', 'D', 'O')",O
81828,"('A', 'B', 'I', 'L')",B
81829,"('D', 'E', 'M', 'O')",E
81830,"('J', 'L', 'M', 'O')",J
81831,"('F', 'J', 'L', 'P')",L
81832,"('A', 'Q')",A
81833,"('C', 'F', 'G', 'K')",G
81834,"('B', 'M')",M
81835,"('F', 'I')",I
81836,"('A', 'H')",A
81837,"('A', 'D', 'E')",A
81838,"('G', 'J', 'M')",G
81839,"('B', 'G', 'O', 'Q')",O
81840,"('L', 'O')",O
81841,"('G', 'J', 'O', 'P')",O
81842,"('A', 'G', 'H')",H
81843,"('A', 'B', 'G', 'O')",A
81844,"('F', 'H', 'I', 'L')",I
81845,"('F', 'I', 'P')",F
81846,"('I', 'J', 'Q')",J
81847,"('A', 'D', 'F', 'P')",P
81848,"('A', 'K')",K
81849,"('C', 'E', 'Q')",C
81850,"('J', 'P')",J
81851,"('H', 'K', 'M')",K
81852,"('C', 'I')",I
81853,"('D', 'F', 'J', 'M')",F
81854,"('G', 'J', 'K', 'N')",G
81855,"('E', 'L', 'N', 'Q')",N
81856,"('C', 'E', 'M')",M
81857,"('C', 'G', 'O')",C
81858,"('O', 'Q')",O
